Id,StudentId,TeamId,CourseProjectId,TaskId,TrackId,Status,AssignedAt
5908,284,262,6,72,1,1,5/15/2026
5909,228,262,6,67,1,1,5/11/2026
5910,222,262,6,68,3,1,5/11/2026
5911,303,262,6,67,3,1,5/18/2026
5912,159,262,6,68,1,1,5/10/2026
5913,284,262,6,71,1,1,5/18/2026
5914,228,262,6,62,3,1,5/9/2026
5915,222,262,6,61,3,1,5/15/2026
5916,303,262,6,66,3,1,5/10/2026
5917,159,262,6,62,1,1,5/16/2026
5918,284,262,6,66,1,1,5/18/2026
5919,228,262,6,63,1,1,5/13/2026
5920,222,262,6,61,1,1,5/17/2026
5921,339,263,6,64,1,1,5/11/2026
5922,229,263,6,68,1,1,5/9/2026
5923,287,263,6,72,1,1,5/14/2026
5924,157,263,6,66,3,1,5/13/2026
5925,288,263,6,67,3,1,5/17/2026
5926,339,263,6,68,3,1,5/14/2026
5927,229,263,6,66,1,1,5/13/2026
5928,287,263,6,62,3,1,5/14/2026
5929,157,263,6,67,1,1,5/12/2026
5930,288,263,6,65,3,1,5/14/2026
5931,339,263,6,62,1,1,5/18/2026
5932,229,263,6,64,3,1,5/14/2026
5933,287,263,6,71,1,1,5/13/2026
5934,157,263,6,73,1,1,5/11/2026
5935,288,263,6,63,3,1,5/14/2026
5936,339,263,6,74,1,1,5/10/2026
5937,229,263,6,63,1,1,5/17/2026
5938,287,263,6,65,1,1,5/16/2026
5939,157,263,6,69,1,1,5/17/2026
5940,288,263,6,61,1,1,5/17/2026
5941,339,263,6,61,3,1,5/18/2026
5942,229,263,6,70,1,1,5/10/2026
5943,9,264,6,72,1,1,5/16/2026
5944,377,264,6,63,3,1,5/18/2026
5945,59,264,6,71,1,1,5/18/2026
5946,75,264,6,64,1,1,5/15/2026
5947,314,264,6,68,1,1,5/15/2026
5948,9,264,6,70,1,1,5/14/2026
5949,377,264,6,62,1,1,5/18/2026
5950,59,264,6,62,3,1,5/15/2026
5951,75,264,6,66,3,1,5/10/2026
5952,314,264,6,73,1,1,5/18/2026
5953,9,264,6,66,1,1,5/18/2026
5954,377,264,6,65,1,1,5/18/2026
5955,59,264,6,63,1,1,5/14/2026
5956,75,264,6,74,1,1,5/10/2026
5957,314,264,6,68,3,1,5/14/2026
5958,9,264,6,67,1,1,5/16/2026
5959,377,264,6,67,3,1,5/17/2026
5960,59,264,6,64,3,1,5/16/2026
5961,75,264,6,69,1,1,5/14/2026
5962,314,264,6,61,3,1,5/13/2026
5963,9,264,6,65,3,1,5/13/2026
5964,377,264,6,61,1,1,5/18/2026
5965,354,265,6,68,1,1,5/10/2026
5966,62,265,6,70,1,1,5/12/2026
5967,71,265,6,65,3,1,5/9/2026
5968,221,265,6,65,1,1,5/14/2026
5969,225,265,6,63,3,1,5/10/2026
5970,354,265,6,61,1,1,5/16/2026
5971,62,265,6,67,1,1,5/11/2026
5972,71,265,6,61,3,1,5/16/2026
5973,221,265,6,69,1,1,5/17/2026
5974,225,265,6,66,1,1,5/11/2026
5975,354,265,6,64,1,1,5/9/2026
5976,62,265,6,64,3,1,5/12/2026
5977,71,265,6,66,3,1,5/18/2026
5978,221,265,6,63,1,1,5/16/2026
5979,225,265,6,62,1,1,5/13/2026
5980,354,265,6,62,3,1,5/18/2026
5981,62,265,6,74,1,1,5/17/2026
5982,71,265,6,67,3,1,5/9/2026
5983,221,265,6,68,3,1,5/14/2026
5984,225,265,6,72,1,1,5/18/2026
5985,354,265,6,71,1,1,5/9/2026
5986,62,265,6,73,1,1,5/18/2026
5987,214,266,6,73,1,1,5/15/2026
5988,83,266,6,63,3,1,5/13/2026
5989,298,266,6,65,1,1,5/11/2026
5990,118,266,6,67,1,1,5/12/2026
5991,329,266,6,62,1,1,5/12/2026
5992,214,266,6,72,1,1,5/13/2026
5993,83,266,6,68,3,1,5/13/2026
5994,298,266,6,65,3,1,5/14/2026
5995,118,266,6,68,1,1,5/12/2026
5996,329,266,6,74,1,1,5/18/2026
5997,214,266,6,63,1,1,5/14/2026
5998,83,266,6,66,3,1,5/10/2026
5999,298,266,6,67,3,1,5/9/2026
6000,118,266,6,69,1,1,5/18/2026
6001,329,266,6,64,3,1,5/15/2026
6002,214,266,6,61,3,1,5/14/2026
6003,83,266,6,61,1,1,5/11/2026
6004,298,266,6,66,1,1,5/9/2026
6005,118,266,6,64,1,1,5/14/2026
6006,329,266,6,62,3,1,5/12/2026
6007,214,266,6,71,1,1,5/17/2026
6008,83,266,6,70,1,1,5/9/2026
6009,246,267,6,71,1,1,5/10/2026
6010,223,267,6,65,3,1,5/9/2026
6011,8,267,6,68,3,1,5/16/2026
6012,91,267,6,69,1,1,5/17/2026
6013,215,267,6,61,3,1,5/15/2026
6014,246,267,6,72,1,1,5/12/2026
6015,223,267,6,62,1,1,5/10/2026
6016,8,267,6,74,1,1,5/12/2026
6017,91,267,6,63,1,1,5/14/2026
6018,215,267,6,64,1,1,5/16/2026
6019,246,267,6,66,1,1,5/15/2026
6020,223,267,6,64,3,1,5/9/2026
6021,8,267,6,65,1,1,5/15/2026
6022,91,267,6,73,1,1,5/12/2026
6023,215,267,6,61,1,1,5/17/2026
6024,246,267,6,70,1,1,5/12/2026
6025,223,267,6,67,1,1,5/10/2026
6026,8,267,6,67,3,1,5/11/2026
6027,91,267,6,62,3,1,5/18/2026
6028,215,267,6,66,3,1,5/10/2026
6029,246,267,6,63,3,1,5/12/2026
6030,223,267,6,68,1,1,5/15/2026
6031,294,268,6,67,3,1,5/17/2026
6032,68,268,6,67,1,1,5/15/2026
6033,251,268,6,65,3,1,5/17/2026
6034,173,268,6,61,3,1,5/17/2026
6035,197,268,6,66,3,1,5/10/2026
6036,294,268,6,61,1,1,5/15/2026
6037,68,268,6,63,3,1,5/17/2026
6038,251,268,6,64,1,1,5/12/2026
6039,173,268,6,68,3,1,5/11/2026
6040,197,268,6,62,3,1,5/11/2026
6041,294,268,6,73,1,1,5/13/2026
6042,68,268,6,71,1,1,5/12/2026
6043,251,268,6,74,1,1,5/15/2026
6044,173,268,6,63,1,1,5/14/2026
6045,197,268,6,65,1,1,5/10/2026
6046,294,268,6,62,1,1,5/13/2026
6047,68,268,6,69,1,1,5/18/2026
6048,251,268,6,66,1,1,5/9/2026
6049,173,268,6,70,1,1,5/18/2026
6050,197,268,6,72,1,1,5/18/2026
6051,294,268,6,68,1,1,5/18/2026
6052,68,268,6,64,3,1,5/9/2026
6053,224,269,6,67,1,1,5/15/2026
6054,151,269,6,65,1,1,5/18/2026
6055,47,269,6,72,1,1,5/12/2026
6056,274,269,6,62,3,1,5/16/2026
6057,101,269,6,74,1,1,5/11/2026
6058,224,269,6,63,1,1,5/11/2026
6059,151,269,6,71,1,1,5/13/2026
6060,47,269,6,68,1,1,5/18/2026
6061,274,269,6,64,3,1,5/14/2026
6062,101,269,6,64,1,1,5/10/2026
6063,224,269,6,63,3,1,5/11/2026
6064,151,269,6,61,1,1,5/16/2026
6065,47,269,6,65,3,1,5/9/2026
6066,274,269,6,70,1,1,5/16/2026
6067,101,269,6,61,3,1,5/14/2026
6068,224,269,6,66,1,1,5/11/2026
6069,151,269,6,73,1,1,5/14/2026
6070,47,269,6,67,3,1,5/12/2026
6071,274,269,6,69,1,1,5/11/2026
6072,101,269,6,62,1,1,5/10/2026
6073,224,269,6,66,3,1,5/9/2026
6074,151,269,6,68,3,1,5/14/2026
6075,312,270,6,63,3,1,5/18/2026
6076,254,270,6,62,3,1,5/9/2026
6077,318,270,6,67,3,1,5/14/2026
6078,207,270,6,74,1,1,5/16/2026
6079,310,270,6,70,1,1,5/11/2026
6080,312,270,6,66,3,1,5/11/2026
6081,254,270,6,69,1,1,5/17/2026
6082,318,270,6,62,1,1,5/13/2026
6083,207,270,6,61,1,1,5/14/2026
6084,310,270,6,68,1,1,5/11/2026
6085,312,270,6,63,1,1,5/16/2026
6086,254,270,6,65,1,1,5/16/2026
6087,318,270,6,64,1,1,5/15/2026
6088,207,270,6,73,1,1,5/14/2026
6089,310,270,6,65,3,1,5/13/2026
6090,312,270,6,64,3,1,5/12/2026
6091,254,270,6,66,1,1,5/18/2026
6092,318,270,6,72,1,1,5/14/2026
6093,207,270,6,71,1,1,5/16/2026
6094,310,270,6,67,1,1,5/9/2026
6095,312,270,6,61,3,1,5/16/2026
6096,254,270,6,68,3,1,5/14/2026
6097,276,271,6,61,1,1,5/15/2026
6098,321,271,6,66,1,1,5/12/2026
6099,85,271,6,72,1,1,5/10/2026
6100,39,271,6,64,3,1,5/12/2026
6101,272,271,6,67,3,1,5/15/2026
6102,276,271,6,68,1,1,5/11/2026
6103,321,271,6,64,1,1,5/9/2026
6104,85,271,6,65,1,1,5/14/2026
6105,39,271,6,65,3,1,5/14/2026
6106,272,271,6,69,1,1,5/17/2026
6107,276,271,6,71,1,1,5/16/2026
6108,321,271,6,74,1,1,5/18/2026
6109,85,271,6,68,3,1,5/11/2026
6110,39,271,6,62,3,1,5/10/2026
6111,272,271,6,61,3,1,5/16/2026
6112,276,271,6,67,1,1,5/10/2026
6113,321,271,6,70,1,1,5/18/2026
6114,85,271,6,66,3,1,5/15/2026
6115,39,271,6,63,1,1,5/13/2026
6116,272,271,6,73,1,1,5/13/2026
6117,276,271,6,62,1,1,5/17/2026
6118,321,271,6,63,3,1,5/15/2026
6119,103,272,6,64,3,1,5/9/2026
6120,108,272,6,71,1,1,5/14/2026
6121,98,272,6,67,1,1,5/15/2026
6122,379,272,6,62,1,1,5/16/2026
6123,142,272,6,64,1,1,5/11/2026
6124,103,272,6,66,1,1,5/16/2026
6125,108,272,6,69,1,1,5/12/2026
6126,98,272,6,61,3,1,5/10/2026
6127,379,272,6,65,1,1,5/15/2026
6128,142,272,6,66,3,1,5/15/2026
6129,103,272,6,65,3,1,5/13/2026
6130,108,272,6,68,1,1,5/15/2026
6131,98,272,6,61,1,1,5/12/2026
6132,379,272,6,73,1,1,5/9/2026
6133,142,272,6,63,1,1,5/10/2026
6134,103,272,6,63,3,1,5/13/2026
6135,108,272,6,68,3,1,5/11/2026
6136,98,272,6,72,1,1,5/15/2026
6137,379,272,6,62,3,1,5/18/2026
6138,142,272,6,67,3,1,5/16/2026
6139,103,272,6,74,1,1,5/15/2026
6140,108,272,6,70,1,1,5/15/2026
6141,322,273,6,66,1,1,5/9/2026
6142,51,273,6,62,3,1,5/9/2026
6143,25,273,6,67,3,1,5/10/2026
6144,102,273,6,68,1,1,5/9/2026
6145,208,273,6,63,3,1,5/14/2026
6146,322,273,6,71,1,1,5/14/2026
6147,51,273,6,72,1,1,5/10/2026
6148,25,273,6,63,1,1,5/10/2026
6149,102,273,6,65,3,1,5/17/2026
6150,208,273,6,68,3,1,5/13/2026
6151,322,273,6,66,3,1,5/14/2026
6152,51,273,6,65,1,1,5/14/2026
6153,25,273,6,61,3,1,5/13/2026
6154,102,273,6,64,3,1,5/16/2026
6155,208,273,6,73,1,1,5/17/2026
6156,322,273,6,64,1,1,5/16/2026
6157,51,273,6,70,1,1,5/14/2026
6158,25,273,6,69,1,1,5/17/2026
6159,102,273,6,67,1,1,5/14/2026
6160,208,273,6,61,1,1,5/18/2026
6161,322,273,6,74,1,1,5/10/2026
6162,51,273,6,62,1,1,5/14/2026
6163,200,274,6,62,3,1,5/12/2026
6164,144,274,6,65,1,1,5/14/2026
6165,158,274,6,70,1,1,5/12/2026
6166,289,274,6,73,1,1,5/12/2026
6167,20,274,6,62,1,1,5/17/2026
6168,200,274,6,61,3,1,5/13/2026
6169,144,274,6,68,1,1,5/17/2026
6170,158,274,6,63,1,1,5/15/2026
6171,289,274,6,65,3,1,5/10/2026
6172,20,274,6,74,1,1,5/12/2026
6173,200,274,6,71,1,1,5/14/2026
6174,144,274,6,67,1,1,5/11/2026
6175,158,274,6,72,1,1,5/16/2026
6176,289,274,6,64,1,1,5/16/2026
6177,20,274,6,63,3,1,5/18/2026
6178,200,274,6,68,3,1,5/15/2026
6179,144,274,6,66,1,1,5/13/2026
6180,158,274,6,69,1,1,5/11/2026
6181,289,274,6,67,3,1,5/13/2026
6182,20,274,6,64,3,1,5/11/2026
6183,200,274,6,61,1,1,5/12/2026
6184,144,274,6,66,3,1,5/10/2026
6185,96,275,6,64,3,1,5/9/2026
6186,149,275,6,64,1,1,5/11/2026
6187,236,275,6,71,1,1,5/13/2026
6188,165,275,6,62,1,1,5/14/2026
6189,14,275,6,69,1,1,5/15/2026
6190,96,275,6,66,1,1,5/10/2026
6191,149,275,6,66,3,1,5/11/2026
6192,236,275,6,63,3,1,5/13/2026
6193,165,275,6,68,1,1,5/18/2026
6194,14,275,6,65,1,1,5/17/2026
6195,96,275,6,65,3,1,5/9/2026
6196,149,275,6,63,1,1,5/9/2026
6197,236,275,6,73,1,1,5/10/2026
6198,165,275,6,61,3,1,5/17/2026
6199,14,275,6,72,1,1,5/15/2026
6200,96,275,6,70,1,1,5/10/2026
6201,149,275,6,67,3,1,5/18/2026
6202,236,275,6,68,3,1,5/17/2026
6203,165,275,6,67,1,1,5/9/2026
6204,14,275,6,61,1,1,5/9/2026
6205,96,275,6,62,3,1,5/11/2026
6206,149,275,6,74,1,1,5/18/2026
6207,335,276,6,65,3,1,5/10/2026
6208,327,276,6,74,1,1,5/15/2026
6209,375,276,6,61,1,1,5/15/2026
6210,338,276,6,64,3,1,5/16/2026
6211,53,276,6,67,1,1,5/17/2026
6212,335,276,6,67,3,1,5/13/2026
6213,327,276,6,68,1,1,5/12/2026
6214,375,276,6,73,1,1,5/12/2026
6215,338,276,6,61,3,1,5/15/2026
6216,53,276,6,72,1,1,5/9/2026
6217,335,276,6,69,1,1,5/10/2026
6218,327,276,6,63,3,1,5/13/2026
6219,375,276,6,66,3,1,5/16/2026
6220,338,276,6,64,1,1,5/14/2026
6221,53,276,6,71,1,1,5/16/2026
6222,335,276,6,66,1,1,5/11/2026
6223,327,276,6,65,1,1,5/11/2026
6224,375,276,6,62,3,1,5/13/2026
6225,338,276,6,63,1,1,5/14/2026
6226,53,276,6,68,3,1,5/15/2026
6227,335,276,6,62,1,1,5/15/2026
6228,327,276,6,70,1,1,5/13/2026
6229,19,277,6,65,1,1,5/11/2026
6230,114,277,6,68,3,1,5/9/2026
6231,93,277,6,70,1,1,5/17/2026
6232,123,277,6,73,1,1,5/11/2026
6233,319,277,6,69,1,1,5/17/2026
6234,19,277,6,72,1,1,5/16/2026
6235,114,277,6,63,1,1,5/11/2026
6236,93,277,6,62,3,1,5/13/2026
6237,123,277,6,64,1,1,5/15/2026
6238,319,277,6,61,1,1,5/16/2026
6239,19,277,6,74,1,1,5/13/2026
6240,114,277,6,71,1,1,5/17/2026
6241,93,277,6,65,3,1,5/9/2026
6242,123,277,6,67,3,1,5/12/2026
6243,319,277,6,62,1,1,5/12/2026
6244,19,277,6,66,1,1,5/11/2026
6245,114,277,6,67,1,1,5/17/2026
6246,93,277,6,68,1,1,5/15/2026
6247,123,277,6,61,3,1,5/14/2026
6248,319,277,6,63,3,1,5/14/2026
6249,19,277,6,66,3,1,5/10/2026
6250,114,277,6,64,3,1,5/16/2026
6251,365,278,6,66,1,1,5/18/2026
6252,344,278,6,64,1,1,5/10/2026
6253,199,278,6,68,1,1,5/10/2026
6254,92,278,6,64,3,1,5/18/2026
6255,330,278,6,62,1,1,5/16/2026
6256,365,278,6,67,1,1,5/16/2026
6257,344,278,6,68,3,1,5/16/2026
6258,199,278,6,63,3,1,5/10/2026
6259,92,278,6,62,3,1,5/9/2026
6260,330,278,6,70,1,1,5/16/2026
6261,365,278,6,65,1,1,5/13/2026
6262,344,278,6,61,1,1,5/13/2026
6263,199,278,6,71,1,1,5/9/2026
6264,92,278,6,69,1,1,5/14/2026
6265,330,278,6,65,3,1,5/11/2026
6266,365,278,6,67,3,1,5/18/2026
6267,344,278,6,74,1,1,5/14/2026
6268,199,278,6,72,1,1,5/16/2026
6269,92,278,6,63,1,1,5/13/2026
6270,330,278,6,66,3,1,5/14/2026
6271,365,278,6,73,1,1,5/10/2026
6272,344,278,6,61,3,1,5/18/2026
6273,138,279,6,70,1,1,5/14/2026
6274,331,279,6,67,1,1,5/11/2026
6275,226,279,6,62,3,1,5/11/2026
6276,233,279,6,74,1,1,5/15/2026
6277,2,279,6,66,3,1,5/12/2026
6278,138,279,6,64,1,1,5/11/2026
6279,331,279,6,65,1,1,5/11/2026
6280,226,279,6,66,1,1,5/17/2026
6281,233,279,6,61,1,1,5/10/2026
6282,2,279,6,67,3,1,5/17/2026
6283,138,279,6,64,3,1,5/13/2026
6284,331,279,6,62,1,1,5/12/2026
6285,226,279,6,61,3,1,5/11/2026
6286,233,279,6,68,3,1,5/16/2026
6287,2,279,6,71,1,1,5/16/2026
6288,138,279,6,72,1,1,5/10/2026
6289,331,279,6,73,1,1,5/14/2026
6290,226,279,6,65,3,1,5/18/2026
6291,233,279,6,68,1,1,5/10/2026
6292,2,279,6,63,3,1,5/9/2026
6293,138,279,6,69,1,1,5/9/2026
6294,331,279,6,63,1,1,5/16/2026
6295,176,280,6,61,1,1,5/12/2026
6296,64,280,6,73,1,1,5/11/2026
6297,196,280,6,72,1,1,5/16/2026
6298,204,280,6,67,1,1,5/10/2026
6299,174,280,6,65,3,1,5/16/2026
6300,176,280,6,68,1,1,5/10/2026
6301,64,280,6,63,3,1,5/17/2026
6302,196,280,6,66,1,1,5/15/2026
6303,204,280,6,65,1,1,5/9/2026
6304,174,280,6,62,1,1,5/10/2026
6305,176,280,6,67,3,1,5/16/2026
6306,64,280,6,71,1,1,5/14/2026
6307,196,280,6,62,3,1,5/13/2026
6308,204,280,6,70,1,1,5/16/2026
6309,174,280,6,64,3,1,5/11/2026
6310,176,280,6,63,1,1,5/17/2026
6311,64,280,6,64,1,1,5/17/2026
6312,196,280,6,68,3,1,5/17/2026
6313,204,280,6,61,3,1,5/15/2026
6314,174,280,6,66,3,1,5/15/2026
6315,176,280,6,74,1,1,5/12/2026
6316,64,280,6,69,1,1,5/16/2026
6317,43,281,6,66,3,1,5/15/2026
6318,133,281,6,63,3,1,5/14/2026
6319,261,281,6,73,1,1,5/11/2026
6320,5,281,6,66,1,1,5/17/2026
6321,337,281,6,64,1,1,5/13/2026
6322,43,281,6,62,3,1,5/18/2026
6323,133,281,6,65,1,1,5/12/2026
6324,261,281,6,67,3,1,5/10/2026
6325,5,281,6,61,3,1,5/18/2026
6326,337,281,6,71,1,1,5/12/2026
6327,43,281,6,69,1,1,5/14/2026
6328,133,281,6,70,1,1,5/10/2026
6329,261,281,6,64,3,1,5/14/2026
6330,5,281,6,68,3,1,5/18/2026
6331,337,281,6,72,1,1,5/14/2026
6332,43,281,6,62,1,1,5/13/2026
6333,133,281,6,65,3,1,5/14/2026
6334,261,281,6,61,1,1,5/16/2026
6335,5,281,6,63,1,1,5/14/2026
6336,337,281,6,74,1,1,5/17/2026
6337,43,281,6,68,1,1,5/10/2026
6338,133,281,6,67,1,1,5/17/2026
6339,320,282,6,68,1,1,5/18/2026
6340,38,282,6,70,1,1,5/12/2026
6341,252,282,6,63,3,1,5/17/2026
6342,21,282,6,66,3,1,5/12/2026
6343,332,282,6,61,3,1,5/18/2026
6344,320,282,6,72,1,1,5/16/2026
6345,38,282,6,69,1,1,5/18/2026
6346,252,282,6,64,3,1,5/18/2026
6347,21,282,6,67,3,1,5/13/2026
6348,332,282,6,61,1,1,5/16/2026
6349,320,282,6,67,1,1,5/17/2026
6350,38,282,6,66,1,1,5/14/2026
6351,252,282,6,65,1,1,5/15/2026
6352,21,282,6,65,3,1,5/18/2026
6353,332,282,6,74,1,1,5/9/2026
6354,320,282,6,64,1,1,5/11/2026
6355,38,282,6,62,3,1,5/12/2026
6356,252,282,6,71,1,1,5/13/2026
6357,21,282,6,62,1,1,5/18/2026
6358,332,282,6,73,1,1,5/13/2026
6359,320,282,6,68,3,1,5/17/2026
6360,38,282,6,63,1,1,5/17/2026
6361,308,283,6,71,1,1,5/12/2026
6362,166,283,6,63,1,1,5/16/2026
6363,382,283,6,68,3,1,5/16/2026
6364,70,283,6,67,1,1,5/15/2026
6365,342,283,6,65,1,1,5/10/2026
6366,308,283,6,61,1,1,5/14/2026
6367,166,283,6,69,1,1,5/18/2026
6368,382,283,6,64,3,1,5/15/2026
6369,70,283,6,64,1,1,5/14/2026
6370,342,283,6,65,3,1,5/18/2026
6371,308,283,6,62,1,1,5/11/2026
6372,166,283,6,62,3,1,5/18/2026
6373,382,283,6,61,3,1,5/18/2026
6374,70,283,6,74,1,1,5/15/2026
6375,342,283,6,67,3,1,5/9/2026
6376,308,283,6,63,3,1,5/12/2026
6377,166,283,6,72,1,1,5/9/2026
6378,382,283,6,73,1,1,5/12/2026
6379,70,283,6,66,3,1,5/16/2026
6380,342,283,6,68,1,1,5/9/2026
6381,308,283,6,66,1,1,5/12/2026
6382,166,283,6,70,1,1,5/14/2026
6383,279,284,6,69,1,1,5/14/2026
6384,227,284,6,66,3,1,5/17/2026
6385,291,284,6,67,3,1,5/14/2026
6386,188,284,6,62,1,1,5/16/2026
6387,364,284,6,70,1,1,5/9/2026
6388,279,284,6,68,1,1,5/11/2026
6389,227,284,6,61,3,1,5/16/2026
6390,291,284,6,67,1,1,5/12/2026
6391,188,284,6,74,1,1,5/16/2026
6392,364,284,6,65,1,1,5/15/2026
6393,279,284,6,73,1,1,5/14/2026
6394,227,284,6,63,3,1,5/18/2026
6395,291,284,6,68,3,1,5/15/2026
6396,188,284,6,72,1,1,5/14/2026
6397,364,284,6,64,3,1,5/12/2026
6398,279,284,6,62,3,1,5/17/2026
6399,227,284,6,61,1,1,5/18/2026
6400,291,284,6,66,1,1,5/16/2026
6401,188,284,6,65,3,1,5/13/2026
6402,364,284,6,64,1,1,5/10/2026
6403,279,284,6,71,1,1,5/18/2026
6404,227,284,6,63,1,1,5/11/2026
6405,99,285,6,63,1,1,5/9/2026
6406,359,285,6,67,1,1,5/13/2026
6407,307,285,6,69,1,1,5/18/2026
6408,153,285,6,65,1,1,5/12/2026
6409,97,285,6,66,1,1,5/18/2026
6410,99,285,6,61,1,1,5/17/2026
6411,359,285,6,62,1,1,5/16/2026
6412,307,285,6,66,3,1,5/10/2026
6413,153,285,6,73,1,1,5/9/2026
6414,97,285,6,63,3,1,5/14/2026
6415,99,285,6,68,3,1,5/18/2026
6416,359,285,6,65,3,1,5/14/2026
6417,307,285,6,74,1,1,5/18/2026
6418,153,285,6,71,1,1,5/14/2026
6419,97,285,6,64,3,1,5/12/2026
6420,99,285,6,72,1,1,5/10/2026
6421,359,285,6,67,3,1,5/18/2026
6422,307,285,6,62,3,1,5/13/2026
6423,153,285,6,61,3,1,5/13/2026
6424,97,285,6,68,1,1,5/14/2026
6425,99,285,6,70,1,1,5/9/2026
6426,359,285,6,64,1,1,5/14/2026
6427,111,286,6,61,1,1,5/17/2026
6428,110,286,6,63,1,1,5/10/2026
6429,217,286,6,65,3,1,5/18/2026
6430,295,286,6,66,3,1,5/15/2026
6431,181,286,6,66,1,1,5/18/2026
6432,111,286,6,68,1,1,5/11/2026
6433,110,286,6,63,3,1,5/12/2026
6434,217,286,6,62,1,1,5/16/2026
6435,295,286,6,72,1,1,5/17/2026
6436,181,286,6,65,1,1,5/16/2026
6437,111,286,6,67,1,1,5/12/2026
6438,110,286,6,67,3,1,5/10/2026
6439,217,286,6,64,1,1,5/9/2026
6440,295,286,6,73,1,1,5/13/2026
6441,181,286,6,74,1,1,5/11/2026
6442,111,286,6,69,1,1,5/13/2026
6443,110,286,6,61,3,1,5/16/2026
6444,217,286,6,70,1,1,5/11/2026
6445,295,286,6,64,3,1,5/10/2026
6446,181,286,6,68,3,1,5/10/2026
6447,111,286,6,71,1,1,5/14/2026
6448,110,286,6,62,3,1,5/12/2026
6449,76,287,6,67,3,1,5/12/2026
6450,301,287,6,68,1,1,5/9/2026
6451,29,287,6,66,3,1,5/12/2026
6452,270,287,6,62,3,1,5/9/2026
6453,328,287,6,65,1,1,5/18/2026
6454,76,287,6,64,3,1,5/14/2026
6455,301,287,6,69,1,1,5/18/2026
6456,29,287,6,64,1,1,5/9/2026
6457,270,287,6,62,1,1,5/10/2026
6458,328,287,6,68,3,1,5/16/2026
6459,76,287,6,73,1,1,5/12/2026
6460,301,287,6,66,1,1,5/10/2026
6461,29,287,6,67,1,1,5/12/2026
6462,270,287,6,63,1,1,5/12/2026
6463,328,287,6,63,3,1,5/10/2026
6464,76,287,6,65,3,1,5/18/2026
6465,301,287,6,70,1,1,5/17/2026
6466,29,287,6,72,1,1,5/15/2026
6467,270,287,6,61,3,1,5/11/2026
6468,328,287,6,61,1,1,5/16/2026
6469,76,287,6,71,1,1,5/10/2026
6470,301,287,6,74,1,1,5/9/2026
6471,179,288,6,61,1,1,5/16/2026
6472,262,288,6,71,1,1,5/12/2026
6473,194,288,6,67,1,1,5/9/2026
6474,137,288,6,63,1,1,5/16/2026
6475,105,288,6,70,1,1,5/18/2026
6476,179,288,6,62,3,1,5/15/2026
6477,262,288,6,64,3,1,5/10/2026
6478,194,288,6,68,3,1,5/9/2026
6479,137,288,6,61,3,1,5/14/2026
6480,105,288,6,65,3,1,5/14/2026
6481,179,288,6,67,3,1,5/10/2026
6482,262,288,6,73,1,1,5/14/2026
6483,194,288,6,72,1,1,5/9/2026
6484,137,288,6,68,1,1,5/15/2026
6485,105,288,6,64,1,1,5/9/2026
6486,179,288,6,66,1,1,5/15/2026
6487,262,288,6,63,3,1,5/14/2026
6488,194,288,6,65,1,1,5/10/2026
6489,137,288,6,62,1,1,5/9/2026
6490,105,288,6,66,3,1,5/14/2026
6491,179,288,6,69,1,1,5/13/2026
6492,262,288,6,74,1,1,5/9/2026
6493,139,289,6,69,1,1,5/10/2026
6494,333,289,6,61,3,1,5/10/2026
6495,190,289,6,70,1,1,5/18/2026
6496,380,289,6,65,3,1,5/17/2026
6497,74,289,6,66,1,1,5/17/2026
6498,139,289,6,71,1,1,5/14/2026
6499,333,289,6,68,3,1,5/13/2026
6500,190,289,6,65,1,1,5/10/2026
6501,380,289,6,63,1,1,5/12/2026
6502,74,289,6,63,3,1,5/10/2026
6503,139,289,6,72,1,1,5/9/2026
6504,333,289,6,73,1,1,5/12/2026
6505,190,289,6,61,1,1,5/14/2026
6506,380,289,6,68,1,1,5/14/2026
6507,74,289,6,66,3,1,5/10/2026
6508,139,289,6,74,1,1,5/12/2026
6509,333,289,6,62,1,1,5/10/2026
6510,190,289,6,67,3,1,5/11/2026
6511,380,289,6,64,3,1,5/14/2026
6512,74,289,6,62,3,1,5/18/2026
6513,139,289,6,67,1,1,5/13/2026
6514,333,289,6,64,1,1,5/12/2026
6515,130,290,6,72,1,1,5/12/2026
6516,250,290,6,66,3,1,5/12/2026
6517,185,290,6,68,1,1,5/18/2026
6518,282,290,6,70,1,1,5/9/2026
6519,124,290,6,62,1,1,5/11/2026
6520,130,290,6,64,1,1,5/11/2026
6521,250,290,6,73,1,1,5/13/2026
6522,185,290,6,71,1,1,5/12/2026
6523,282,290,6,67,3,1,5/16/2026
6524,124,290,6,63,1,1,5/17/2026
6525,130,290,6,63,3,1,5/9/2026
6526,250,290,6,66,1,1,5/17/2026
6527,185,290,6,67,1,1,5/18/2026
6528,282,290,6,61,3,1,5/17/2026
6529,124,290,6,74,1,1,5/10/2026
6530,130,290,6,61,1,1,5/14/2026
6531,250,290,6,62,3,1,5/18/2026
6532,185,290,6,65,3,1,5/15/2026
6533,282,290,6,69,1,1,5/17/2026
6534,124,290,6,68,3,1,5/14/2026
6535,130,290,6,65,1,1,5/18/2026
6536,250,290,6,64,3,1,5/11/2026
6537,27,291,6,68,3,1,5/9/2026
6538,46,291,6,64,1,1,5/11/2026
6539,371,291,6,71,1,1,5/18/2026
6540,95,291,6,65,1,1,5/12/2026
6541,315,291,6,63,3,1,5/17/2026
